name,method_name,qiskit_version,date,platform_name,sample_size,seed,optimization_level,metric_name,metric_value
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,18,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,18,3,gate count,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,19,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,19,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,20,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,20,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,21,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,21,3,gate count,18
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,22,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,22,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,23,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,23,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,24,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,24,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,25,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,25,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,126,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,126,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,27,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,27,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,28,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,28,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,129,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,129,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,30,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,30,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,31,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,31,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,32,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,32,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,33,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,33,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,134,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,134,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,135,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,135,3,gate count,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,36,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,36,3,gate count,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,137,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,137,3,gate count,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,38,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,38,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,39,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,39,3,gate count,18
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,40,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,40,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,41,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,41,3,gate count,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,142,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,142,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,43,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,43,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,44,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,44,3,gate count,18
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,45,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,45,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,46,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,46,3,gate count,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,47,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,47,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,48,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,48,3,gate count,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,149,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,149,3,gate count,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,50,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,50,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,51,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,51,3,gate count,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,52,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,52,3,gate count,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,53,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,53,3,gate count,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,54,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,54,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,55,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,55,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,156,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,156,3,gate count,18
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,157,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,157,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,58,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,58,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,59,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,59,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,260,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,260,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,61,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,61,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,262,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,262,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,163,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,163,3,gate count,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,164,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,164,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,65,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,65,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,66,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,66,3,gate count,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,67,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,67,3,gate count,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,68,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,68,3,gate count,24
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,169,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,169,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,170,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,170,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,171,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,171,3,gate count,18
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,72,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,72,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,73,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,73,3,gate count,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,474,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,474,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,75,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,75,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,76,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,76,3,gate count,23
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,77,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,77,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,78,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,78,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,179,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,179,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,80,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,80,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,81,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,81,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,82,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,82,3,gate count,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,83,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,83,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,184,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,184,3,gate count,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,85,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,85,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,86,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,86,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,87,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,87,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,88,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,88,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,89,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,89,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,90,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,90,3,gate count,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,291,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,291,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,92,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,92,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,193,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,193,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,94,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,94,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,95,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,95,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,196,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,196,3,gate count,23
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,97,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,97,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,98,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,98,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,199,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,199,3,gate count,18
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,,,circuit depth - ave,11.33
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,,,circuit depth - stdev,2.02
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,,,gate count - ave,17.77
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,ibm_rochester,100,,,gate count - stdev,2.978
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,100,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,100,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,101,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,101,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,2,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,2,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,203,3,circuit depth,8
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,203,3,gate count,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,4,3,circuit depth,8
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,4,3,gate count,21
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,5,3,circuit depth,8
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,5,3,gate count,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,6,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,6,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,7,3,circuit depth,9
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,7,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,8,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,8,3,gate count,18
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,109,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,109,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,110,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,110,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,11,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,11,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,12,3,circuit depth,13
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,12,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,13,3,circuit depth,10
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,13,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.19.2,2022-02-02,rigetti_16q_aspen,100,114,3,circuit depth,11
