|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
84|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|84|16|25
85|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|85|12|19
86|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|86|11|20
87|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|87|11|17
88|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|88|11|20
89|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|89|11|17
90|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|90|11|17
91|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|91|16|24
92|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|92|14|22
93|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|93|12|19
94|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|94|11|17
95|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|95|11|20
96|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|96|14|22
97|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|97|12|19
98|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|98|11|17
99|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|99|15|26
