|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
54|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|54|8|16
55|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|155|10|16
56|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|56|8|14
57|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|57|8|11
58|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|58|8|11
59|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|59|8|15
60|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|60|10|19
61|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|61|8|15
62|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|62|9|12
63|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|63|10|18
64|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|64|8|12
65|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|65|10|19
66|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|66|10|19
67|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|67|10|19
68|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|68|8|11
69|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|69|10|18
70|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|70|8|15
71|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|71|8|14
72|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|72|8|14
73|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|73|11|17
74|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|174|8|14
75|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|75|10|16
76|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|76|10|16
77|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|77|10|16
78|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|78|8|15
79|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|79|10|16
80|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|80|8|13
81|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|81|8|13
82|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|82|8|12
83|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|83|8|14
84|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|84|8|12
85|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|85|10|15
86|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|86|8|14
87|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|87|10|18
88|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|88|8|14
89|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|89|10|19
90|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|90|8|14
91|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|91|10|17
92|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|92|8|11
93|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|93|10|15
94|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|94|8|14
95|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|95|8|11
96|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|96|10|16
97|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|97|10|19
98|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|98|8|15
99|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|rigetti_16q_aspen|99|8|11
