|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
85|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|85|11|15
86|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|186|7|11
87|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|87|11|17
88|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|88|12|20
89|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|89|9|17
90|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|90|9|13
91|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|291|11|19
92|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|92|9|17
93|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|93|9|17
94|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|94|9|17
95|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|95|10|17
96|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|96|14|20
97|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|97|10|17
98|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|98|8|13
99|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|99|14|23
