|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
41|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|41|17|29
42|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|42|16|27
43|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|43|20|33
44|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|44|14|23
45|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|45|17|29
46|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|46|20|33
47|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|47|20|33
48|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|48|17|28
49|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|49|14|23
50|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|50|20|34
51|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|51|17|28
52|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|52|16|27
53|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|53|16|28
54|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|54|16|28
55|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|55|17|29
56|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|56|19|33
57|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|57|17|28
58|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|58|18|32
59|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|59|17|28
60|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|60|17|29
61|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|61|20|33
62|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|62|19|33
63|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|63|14|23
64|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|64|20|33
65|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|65|20|33
66|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|66|20|33
67|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|67|16|28
68|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|68|20|34
69|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|69|16|28
70|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|70|17|29
71|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|71|14|23
72|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|72|17|29
73|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|73|14|23
74|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|74|14|23
75|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|75|17|29
76|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|76|20|33
77|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|77|14|23
78|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|78|17|28
79|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|79|17|29
80|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|80|16|28
81|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|81|19|33
82|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|82|17|29
83|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|83|18|32
84|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|84|17|29
85|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|85|20|34
86|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|86|20|33
87|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|87|20|34
88|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|88|20|34
89|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|89|19|33
90|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|90|16|28
91|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|91|19|33
92|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|92|17|29
93|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|93|17|28
94|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|94|20|34
95|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|95|14|23
96|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|96|16|28
97|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|97|14|23
98|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|98|16|28
99|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|rigetti_16q_aspen|99|16|28
